760	 0 0 33.8919 40.1351 1 1 42.8235 31.7647 2 2 46.5758 37.7273 3 3 50 32 4 4 65.1471 37.8824 5 5 56.75 31 6 6 69.2432 32.9189 7 7 72.7353 28.8824 8 8 72.9091 35.6061 9 9 83 40 10 10 34.9697 35.1515 11 11 36.1316 45.2895 12 12 41.3235 36.4118 13 13 49.1111 42.5556 14 14 53.0857 36.8 15 15 59.6765 35.7647 16 16 67.6176 42.6471 17 17 63.5429 31.1143 18 18 77.4571 38.3714 19 19 77.7297 45.5405 20 20 30.8919 46.5135 21 21 44.8485 47.2424 22 22 41.0833 42.8333 23 23 50.5714 47.5714 24 24 55.7143 41.2571 25 25 61.5758 49.0303 26 26 61.0588 42.7941 27 27 72.75 42.1562 28 28 72.4444 48.8333 29 29 86.6562 51.9062 30 30 33.5294 52.9706 31 31 37.6216 54.9189 32 32 46.2353 52.9706 33 33 60.4722 54.3611 34 34 56.4615 48.5641 35 35 68.2973 54.027 36 36 66.6061 48.1818 37 37 82 49.0833 38 38 85.6364 45.7273 39 39 79.2286 59.2571 40 40 40.1714 50.6 41 41 33.0938 58.7188 42 42 39.9714 60.2286 43 43 52.5 53.5 44 44 47.3947 64.1316 45 45 61.9118 59.0588 46 46 75.25 53.25 47 47 73.0294 59.8235 48 48 81.3636 54.8182 49 49 88.0968 58.6452 50 50 28.5455 55.2424 51 51 36.3889 66.2778 52 52 47.2727 58.4545 53 53 56.8611 61.9167 54 54 50.9118 67.1176 55 55 53.3529 59.0294 56 56 68 60 57 57 69.4 65.7429 58 58 76.5152 64.4545 59 59 83.7879 62.2727 60 60 30.7714 63.4286 61 61 38.1765 71.4118 62 62 42.2222 63.1389 63 63 51.8286 72.2857 64 64 57.3429 67.8571 65 65 63 65 66 66 67.0303 73.1212 67 67 77.3056 70.5556 68 68 82.0882 68.1471 69 69 89.2571 64.9143 70 70 30.9706 75.7941 71 71 44.1667 75.4167 72 72 45.4412 70.7353 73 73 49.6286 78.8571 74 74 57.2647 75.1471 75 75 61.5882 72 76 76 67.3333 78.1212 77 77 70.1351 69.7297 78 78 78.129 76.7097 79 79 87.8333 74.0278 80 80 31.0811 69.2432 81 81 36.3784 76.5135 82 82 40.8 79.8 83 83 47.9118 86.0588 84 84 56.2647 81.6176 85 85 61.5 79.375 86 86 67.4595 85.2973 87 87 73.1765 76.2353 88 88 86.0526 70.5 89 89 85.7429 83.0286 90 90 35.5 83.0833 91 91 49.2571 80.2857 92 92 41.3333 85.8333 93 93 55.1714 86.2 94 94 62.3824 85.6471 95 95 71.2353 82.4706 96 96 74.8 86.4286 97 97 85.7222 77.4444 98 98 80.3939 86.9091 99 99 79.7632 81.0789
770	 0 0 35.4062 40.3125 1 1 42.5429 31.6571 2 2 47.4857 37.9714 3 3 49.9118 31.9412 4 4 64.4857 38.0286 5 5 57 31.1212 6 6 70.0303 33.0909 7 7 72.6364 28.9091 8 8 73.4412 35.4706 9 9 83.1714 39.7714 10 10 34.625 35.3125 11 11 36.4722 46.6389 12 12 40.8182 35.9091 13 13 47.5135 41.6757 14 14 52.6364 36.9091 15 15 60.5 35.1579 16 16 67.9143 42.9143 17 17 64.5526 30.6842 18 18 78 37.697 19 19 77.4286 46.1143 20 20 30.9722 45.4722 21 21 44.9714 47.4 22 22 40.4722 42.4167 23 23 50.6176 47.3529 24 24 56.3889 40.8056 25 25 61.129 48.7097 26 26 60.8649 42.9459 27 27 72.9722 41.3056 28 28 72.1081 48.7838 29 29 86 51.7353 30 30 33.5714 52.7714 31 31 37.6944 56.7778 32 32 46.4412 52.8529 33 33 59.5 54.3333 34 34 56.1714 48.1429 35 35 67.1463 53.9756 36 36 66.3226 48.4194 37 37 81.1111 47.4722 38 38 85.5 45.5 39 39 79.3143 59 40 40 40 50.7297 41 41 32.7714 58.7429 42 42 39.7353 60.5 43 43 52.5 53.5 44 44 46.7714 63.9429 45 45 62.4167 59.1944 46 46 74.9429 53.0857 47 47 73.0857 59.7429 48 48 81.3611 54.9722 49 49 87.6765 59.2647 50 50 28.5 54.7222 51 51 35.8919 66.4324 52 52 47.5714 58.4286 53 53 55.7353 62.6471 54 54 50.9444 66.8889 55 55 54.0294 58.3235 56 56 68.0588 60.0882 57 57 68.5556 66.3889 58 58 76.129 64.2903 59 59 84.0312 63.3438 60 60 30.3429 63.6857 61 61 38.2941 71.2059 62 62 42.1579 63.2105 63 63 51.7714 72.4 64 64 57.3243 68.2432 65 65 62.6667 64.7273 66 66 66.1875 73.5938 67 67 77.3529 70.5 68 68 81.2703 67.2973 69 69 89.5625 65.1875 70 70 30.7353 75.9412 71 71 43.8919 75.7568 72 72 45.1471 70.7647 73 73 50.9211 77.9474 74 74 57.6774 75.3226 75 75 61.5588 70.7647 76 76 67.7188 78.4062 77 77 71 69.3243 78 78 78.7105 76.7895 79 79 88.1389 74.1667 80 80 31.2778 70.25 81 81 36.3889 76.8333 82 82 40.8286 80.4857 83 83 47.9118 85.9412 84 84 56.7429 81.9143 85 85 62.3824 79.1471 86 86 67.5556 85.0278 87 87 73.0294 75.7059 88 88 87.0909 70.4848 89 89 86.2059 82.8235 90 90 35.5882 83.7353 91 91 48.2778 80.6111 92 92 41.3636 86 93 93 54.7568 85.8919 94 94 62.4286 85.5714 95 95 72.3333 82.6667 96 96 75.0294 86.9412 97 97 84.8378 76.7568 98 98 81.0857 86.6571 99 99 78.9706 81.3824
780	 0 0 35.1892 41.1351 1 1 42.3429 31.8571 2 2 47.4444 37.9444 3 3 50 32 4 4 63.6389 38.1111 5 5 57.1765 31.1471 6 6 69.3429 34.4 7 7 72.5152 28.9697 8 8 74.2353 34.7647 9 9 83.3235 40.3824 10 10 34.7353 35.5588 11 11 35.7059 46.9706 12 12 41 36 13 13 47.2703 42.027 14 14 52.7027 37.4054 15 15 61.5946 34.7568 16 16 67.75 43 17 17 64.2973 30.2973 18 18 78.4 38.0571 19 19 77.6765 47.2353 20 20 30.6471 45.2941 21 21 45.0625 47.25 22 22 40.9706 43.3235 23 23 50.6176 47.3529 24 24 56.5429 40.9429 25 25 60.9412 48.9118 26 26 61.1143 43.1714 27 27 72.7714 41.4286 28 28 72.3143 48.0571 29 29 85.9412 51.7353 30 30 33.7027 52.7838 31 31 37.7714 58.2 32 32 46.1351 52.8378 33 33 60.1111 54.5556 34 34 56 48.5 35 35 67.973 54.0811 36 36 66.303 48.5758 37 37 80.7714 46.8286 38 38 85.7273 45.4545 39 39 78.6857 58.2286 40 40 39.6944 50.3056 41 41 33.0294 58.9412 42 42 41.3235 59.8235 43 43 52.625 53.3125 44 44 46.9706 63.8235 45 45 61.9375 58.9375 46 46 74.75 52.8611 47 47 72.8235 59.4412 48 48 82.1714 55.6571 49 49 87.3143 59.2857 50 50 28.6667 54.6667 51 51 36.75 66.3889 52 52 47.7812 58.1562 53 53 55.9714 62.6 54 54 50.8235 66.8824 55 55 53.4 58.9714 56 56 67.8788 60.1515 57 57 67.7647 66.8529 58 58 75.8571 63.8857 59 59 83.2812 63.875 60 60 30.3611 63.5278 61 61 38.2286 70.9143 62 62 42.5 63.2059 63 63 51.6471 72.1471 64 64 57.6857 67.7429 65 65 62.6 64.1429 66 66 66.2188 73 67 67 77.4545 70.697 68 68 81.3529 67.9412 69 69 89.5429 65.4857 70 70 31.2222 75.3611 71 71 44.7949 75.5897 72 72 45.0571 71.0286 73 73 51.4324 78.2973 74 74 57.5556 74.9722 75 75 62.8571 71.0286 76 76 67.4286 78.4286 77 77 71.7273 68.6364 78 78 77.9714 77.3429 79 79 87.8649 75.2973 80 80 30.7143 69.3143 81 81 36.2424 76.3939 82 82 40.3333 80.0303 83 83 47.7143 85.9429 84 84 56.8857 81.2857 85 85 62.1875 79.1875 86 86 67.5758 84.9394 87 87 73.1667 75.1667 88 88 87.7812 69.8125 89 89 86.5714 82.8 90 90 35.4722 83.3611 91 91 47 81.1351 92 92 41.4286 85.8286 93 93 54.8947 85.9211 94 94 62.4286 85.5714 95 95 72.2703 82.5135 96 96 74.8235 87.2647 97 97 83.2222 75.8333 98 98 81.3824 86.4706 99 99 79.6176 81.8235
790	 0 0 35.5135 40.8919 1 1 41.5 32 2 2 47.3143 37.4857 3 3 50.1515 31.8788 4 4 62.8108 37.1622 5 5 57.0645 31.5161 6 6 69.3333 35.6667 7 7 72.8421 28.9474 8 8 74.2222 35.0556 9 9 83.6765 40.2941 10 10 34.5833 35.4167 11 11 35.4324 46.6486 12 12 41 36 13 13 47.2821 41.7179 14 14 52.3143 37.5143 15 15 61.0938 34.4688 16 16 67.75 43 17 17 65.3429 31.0286 18 18 78.4194 38.2903 19 19 78.8611 49.6944 20 20 31 45.9706 21 21 45 47.0294 22 22 40.5278 43.6667 23 23 50.6176 47.3529 24 24 57.3421 40.6842 25 25 60.8611 48.6944 26 26 60.6364 43.1818 27 27 72.973 42.4054 28 28 72.4412 48.2059 29 29 85.7568 51.6757 30 30 33.4545 52.5758 31 31 37.5278 59.1667 32 32 46.5 52.4688 33 33 60.5556 54.5 34 34 56 48.4 35 35 68.5143 54.5429 36 36 66.303 48.5758 37 37 80.3421 45.4211 38 38 86.4286 45.4286 39 39 78.8056 58.8333 40 40 40.1351 51.7838 41 41 33 59.25 42 42 41.7368 58.5 43 43 52.9706 53.3529 44 44 47.4242 64.2121 45 45 61.6471 58.9118 46 46 74.75 52.6944 47 47 72.8529 59.6765 48 48 82.1562 55.9062 49 49 87.8 59.3143 50 50 28.9714 55 51 51 36.7179 66.4103 52 52 48.0588 57.7353 53 53 56.6389 63.4444 54 54 51.1875 66.625 55 55 53.6667 59.4722 56 56 67.8788 60 57 57 67.8611 66.1667 58 58 76.3529 64.1471 59 59 83.9429 63.8 60 60 30.4286 63.8 61 61 38.7576 71.0909 62 62 42.8889 64.1667 63 63 51.5714 72.4286 64 64 57.3529 69 65 65 62.7647 64.0882 66 66 67.7273 72.5152 67 67 77.8529 70.7647 68 68 82.1515 68.3333 69 69 89.6571 65.8286 70 70 30.7353 74.8235 71 71 44.1176 75.4412 72 72 45.1143 71.3143 73 73 51.2162 78 74 74 57.6364 75.2727 75 75 62.5455 71.2727 76 76 67.5455 78.2727 77 77 72 69 78 78 78.5758 76.5455 79 79 87.8788 75.4242 80 80 30.9143 69.6 81 81 36.4242 76.5455 82 82 40.8286 80.1714 83 83 47.5152 85.9091 84 84 56.7027 81.5135 85 85 62.2857 78.6286 86 86 67.6 84.7429 87 87 73.3548 75.7419 88 88 89 71.0909 89 89 86.8529 82.6471 90 90 35.1429 82.5714 91 91 48.1351 81.5135 92 92 41.1667 85.8889 93 93 55.1622 86.1892 94 94 62.5714 85.5714 95 95 72.4571 81.9143 96 96 74.7297 87.1081 97 97 83.4595 76.3784 98 98 81.7429 86.2286 99 99 79.0882 81.8824
800	 0 0 35.6111 41.1389 1 1 42.2121 32.0303 2 2 47.2703 37.4595 3 3 50.5 32.125 4 4 62.2778 37.1667 5 5 57.1429 31.8 6 6 69.3714 35.8857 7 7 72.8 28.9143 8 8 74.0588 34.7059 9 9 83.9412 40.0294 10 10 34.7429 35.4857 11 11 34.75 45.5312 12 12 40.8182 36 13 13 46.6857 41.8 14 14 52.7742 37.9677 15 15 62.2 34.8571 16 16 67.3529 42.3824 17 17 64.9722 30.25 18 18 78.5 38.4167 19 19 78.75 49.0556 20 20 31.8889 46.3889 21 21 44.3429 46.9143 22 22 40.2632 43.4474 23 23 50.5 47.6471 24 24 55.2222 41.6111 25 25 60.9412 48.7059 26 26 60.9444 42.7778 27 27 73.7059 41.6765 28 28 71.8824 47.0294 29 29 86.0286 52.0286 30 30 33.3529 52.6176 31 31 36.7222 60.0278 32 32 46.1714 52.7143 33 33 61.7778 54.25 34 34 56 48 35 35 69.1515 54.4848 36 36 66.6111 48.6944 37 37 80.3939 45.4848 38 38 86.1944 45.5278 39 39 78.4412 58.1176 40 40 39.8684 52.4211 41 41 32.9722 59.1111 42 42 42 59.0526 43 43 53.2286 53.0857 44 44 47.8 63.7143 45 45 61.3636 58.6364 46 46 74.4571 52.1429 47 47 73.0938 59.5938 48 48 81.6471 55.3235 49 49 88 59 50 50 29 54.8235 51 51 37.6875 66.375 52 52 47.8125 57.8125 53 53 56.6111 63.75 54 54 51.2647 65.8824 55 55 54.3784 58.2973 56 56 67.8571 59.9143 57 57 68.3056 65.5833 58 58 76.4286 63.9429 59 59 84.1944 63.3056 60 60 30.8056 64.7778 61 61 38.5455 71.0909 62 62 42.8788 64.9697 63 63 51.5 72.5 64 64 57.1212 69.7273 65 65 62.5 63.5 66 66 67.1714 72.2857 67 67 78.2903 70.8065 68 68 81.6667 67.1667 69 69 89.9118 65.5294 70 70 30.6471 75.0588 71 71 43.7273 75.6364 72 72 45.3056 71.3611 73 73 51.4865 78.2703 74 74 57.9412 75.0588 75 75 62.9744 70.4359 76 76 67.7838 78.6216 77 77 72.4054 69.1892 78 78 78.6176 76.5882 79 79 88.7143 76.6286 80 80 31 69.7941 81 81 36.5 76.3529 82 82 41.7632 80.3947 83 83 47.5758 86.0606 84 84 57.5278 81.3333 85 85 62.5455 78.9091 86 86 68.2162 85.1081 87 87 73.1765 75.4412 88 88 88.4286 70.4571 89 89 87.0278 82.5833 90 90 35 82.6 91 91 49.3611 81.6389 92 92 41.3514 85.3514 93 93 55.3636 85.9394 94 94 62.4444 85.7222 95 95 73.5588 82.1176 96 96 74.875 87.25 97 97 83.8974 75.6923 98 98 81.697 86.5152 99 99 79.5143 82.1429
810	 0 0 35.6316 40.3684 1 1 42.8529 32.2353 2 2 47.4857 37.4571 3 3 50.9062 32.1562 4 4 63.6944 37.2778 5 5 57.5758 31.6667 6 6 69.9412 35.8235 7 7 73.0938 28.6562 8 8 73.5588 33.7941 9 9 84.0857 39.9143 10 10 34.4324 34.4324 11 11 34.6471 45.2353 12 12 40.8438 35.9062 13 13 46.1579 42.0263 14 14 53.0588 37.9118 15 15 61.0882 34.6176 16 16 67.5 42.5 17 17 66.5 30.6389 18 18 78.5556 38.2222 19 19 78.1892 50.027 20 20 31.5833 46.1944 21 21 44.3429 47.3714 22 22 40.1176 43.0294 23 23 50.5 47.5 24 24 54.9412 41.4118 25 25 60.9091 48.1818 26 26 60.7436 42.4103 27 27 73.5588 41.7647 28 28 71.7027 47.8919 29 29 86.1562 51.75 30 30 33.5714 52.5714 31 31 37.5938 59.1562 32 32 45.9429 52.9714 33 33 61.2286 53.3429 34 34 56.0312 47.6875 35 35 67.3243 55.1892 36 36 66.4571 48.9143 37 37 79.8158 45.3947 38 38 85.5806 45.4839 39 39 79.5676 58.6486 40 40 39.4054 51.7568 41 41 33 58.8182 42 42 41.8718 58.5897 43 43 53.3514 53.2162 44 44 47.2121 62.8788 45 45 60.9375 58.8125 46 46 74.2812 52.9062 47 47 73.1176 59.9118 48 48 81.5588 54.2647 49 49 87.7 59.3 50 50 29 55 51 51 36.2286 66.2571 52 52 48.6364 57.5758 53 53 56.9091 63.9394 54 54 51.4242 66.0303 55 55 54.5405 58.7568 56 56 67.9143 60.2 57 57 68.1176 65.9412 58 58 76.3333 64 59 59 84 63.2368 60 60 30.6486 64.1892 61 61 38.6944 70.8611 62 62 43.0588 65.2941 63 63 51.2 72.4857 64 64 57 70.1892 65 65 62.5625 63.8125 66 66 66.3636 71.5758 67 67 77.8378 70.7027 68 68 81.6571 68.3143 69 69 89.9143 66.4 70 70 30.5429 75.5714 71 71 43.75 75.5278 72 72 45.3529 70.5 73 73 52.4571 79.4571 74 74 57.5758 75.5758 75 75 62 71.1667 76 76 67.8857 78.4286 77 77 71.9143 69.3143 78 78 78.0882 76.7647 79 79 88.7368 76.1842 80 80 31.0278 69.8611 81 81 36.6 75.9429 82 82 41.6765 80.6176 83 83 47.6667 85.8333 84 84 57.5 81.5278 85 85 62.8125 79.1875 86 86 68.25 85.5278 87 87 72.625 74.5625 88 88 87.3125 69.4688 89 89 86.8824 83.1176 90 90 35.0833 82.0833 91 91 47.9444 79.5833 92 92 41.2222 85.2778 93 93 54.9429 86.1143 94 94 62.5714 85.5714 95 95 73.2 81.2857 96 96 74.9118 86.9412 97 97 84 76.4412 98 98 81.5429 86.7714 99 99 79.3158 81.9211
820	 0 0 36.8649 39.9459 1 1 42.7429 32.2857 2 2 48.2368 38.5263 3 3 50.8889 31.9444 4 4 64.3529 37.9118 5 5 58 32 6 6 69.8286 35.3143 7 7 72.8889 28.8611 8 8 73.5 34.9118 9 9 83.8611 39.8056 10 10 35.0286 34.7714 11 11 34.6111 45 12 12 41.6061 36.303 13 13 45.4412 42.0882 14 14 53.2121 37.7879 15 15 59.7429 35.4857 16 16 67.5 42.3529 17 17 65.9167 30.1944 18 18 78.5758 37.9394 19 19 79.3333 48.9744 20 20 31.1765 45.0294 21 21 44.2353 47.5882 22 22 39.1714 45.4857 23 23 50.4848 47.7576 24 24 54.3235 42.1176 25 25 60.9091 48.1818 26 26 60.4054 42.3784 27 27 73.4286 41.5714 28 28 71 48.2778 29 29 86.1212 51.8485 30 30 33.4667 52.1 31 31 37.6 59.2286 32 32 45.3889 52.7778 33 33 61.303 53.6667 34 34 56.1875 48.0625 35 35 67.2857 55.1714 36 36 66.0625 48.6875 37 37 78.7222 44.8333 38 38 85.4242 45.5455 39 39 80.1538 58.2564 40 40 39.0833 52.5 41 41 32.8125 57.9375 42 42 42.1818 58.8485 43 43 53.0857 53.2571 44 44 47.6 63.4857 45 45 60.6 59.0286 46 46 73.6857 53.0286 47 47 72.75 59.6875 48 48 79.7632 54.1316 49 49 87.9722 59.4722 50 50 29 54.8235 51 51 36.4444 65.5 52 52 48.375 57.375 53 53 56.6364 64.2121 54 54 52.2121 65.3333 55 55 54.6286 57.9714 56 56 67.5758 60.5758 57 57 68.1143 66.0857 58 58 76.6 63.3429 59 59 84 62.8889 60 60 30.5143 64.0857 61 61 39.3235 70.6765 62 62 43.1714 64.5714 63 63 51.0833 72.3056 64 64 56.6364 70.6667 65 65 62.5667 63.9333 66 66 66.9091 72.0909 67 67 77.6765 70.1765 68 68 81.9167 68.4444 69 69 90.1935 66.9355 70 70 30.6944 75.5833 71 71 45.1944 75.1111 72 72 45.6875 70.3438 73 73 52.3611 79.6667 74 74 57.8235 75.6471 75 75 61.7568 70.3243 76 76 67.8387 78.3548 77 77 72.0833 68.7778 78 78 77.6857 76.5429 79 79 87.75 76.6111 80 80 31.8378 69.7297 81 81 36.6944 75.6389 82 82 41.2857 79.3429 83 83 47.8684 85.7368 84 84 57.3333 81.0606 85 85 62.9091 79.1212 86 86 68 85.3143 87 87 72.2353 74.8529 88 88 87.7632 70.3158 89 89 86.8333 83.0278 90 90 35.3889 81.7778 91 91 47.2424 80.6061 92 92 41.697 85.303 93 93 55.5833 86.2222 94 94 62.5294 85.7647 95 95 72.6944 81.6389 96 96 74.8889 87.0556 97 97 83.3056 76.3611 98 98 81.697 86.7273 99 99 79.0286 81.9143
830	 0 0 37.125 39.6562 1 1 42.6176 32.3235 2 2 47.8182 37.0909 3 3 50.9688 32 4 4 64.3056 38.6667 5 5 57.7941 31.9706 6 6 68.8056 34.6389 7 7 72.3939 29 8 8 73.6471 35 9 9 84.3824 39.6471 10 10 34.7429 34.6286 11 11 33.6857 44.2571 12 12 41.0588 36.4706 13 13 44.9714 42.2 14 14 53.0571 37.7143 15 15 59.4286 36.1143 16 16 67.625 42.4375 17 17 65.4167 30.7778 18 18 78.4 38.5143 19 19 79.7778 49.0833 20 20 32.1667 45 21 21 44.5 47.6471 22 22 38.6 45.0857 23 23 50.9118 47.9412 24 24 51.9429 42.9429 25 25 61 48 26 26 60.3714 42.2857 27 27 73.3438 41.5625 28 28 71.3243 47.7568 29 29 86.1944 52.6111 30 30 33.4194 51.5806 31 31 37.7429 58.7429 32 32 45.25 52.5625 33 33 61.0882 53.5882 34 34 56.375 47.6875 35 35 67.9211 55.0263 36 36 66.1212 48.7576 37 37 79.4722 44.6111 38 38 85.6471 45.3824 39 39 80.0278 58.8889 40 40 38.9091 51.9697 41 41 33 57.8182 42 42 42.5946 58.4054 43 43 52.7429 53.6 44 44 48.4 62.9714 45 45 61.1515 59.1212 46 46 74 52.925 47 47 73 60.2414 48 48 79.4706 54.1471 49 49 88.1515 59.9091 50 50 29 55.1765 51 51 36.475 65.725 52 52 48.3438 56.9062 53 53 56.8529 64.9706 54 54 51.6111 65.1111 55 55 55.75 57.7222 56 56 67.6471 60.3824 57 57 69.6286 65.7429 58 58 76.8438 62.5 59 59 84.0833 60.9167 60 60 30.8649 64.2432 61 61 39.2973 70.7297 62 62 42.9722 64.3333 63 63 51.25 72.125 64 64 56.4242 70.7273 65 65 62.5862 63.931 66 66 66.0882 71.8824 67 67 77.1143 69.9714 68 68 82.1892 68.8108 69 69 90.5 67.3947 70 70 30.8824 75.4118 71 71 45.5 75.4474 72 72 45.6471 70.5 73 73 52.5143 79.4857 74 74 57.7941 75.5588 75 75 61.6571 70.2857 76 76 68.2703 78.5135 77 77 71.1081 69.1081 78 78 77.3824 76.3529 79 79 87.6486 76.9459 80 80 31.0833 69.8333 81 81 36.5 75.5882 82 82 41.3824 79.6471 83 83 47.5455 86 84 84 57.4062 81.7188 85 85 62.6286 79.2571 86 86 68.2105 85.2368 87 87 72.0968 74.8387 88 88 87.1714 69.6 89 89 86.6111 82.6111 90 90 35.9118 81.4706 91 91 47.8421 80.8421 92 92 41.303 85.4242 93 93 55 86.2121 94 94 62.4 85.7143 95 95 73.3714 82.0857 96 96 74.7273 87.1212 97 97 83.2121 74.6061 98 98 81.5588 86.8824 99 99 80.2368 81.5
840	 0 0 37.2286 39.9429 1 1 43.2222 32.5556 2 2 47.4722 37.7778 3 3 51.2647 31.9412 4 4 63.8378 38.1892 5 5 58.4324 31.8378 6 6 69.6471 34.2941 7 7 72.9688 28.7812 8 8 73.4444 35.2222 9 9 84.4444 39.4722 10 10 34.9688 34.625 11 11 33.5758 43.6061 12 12 40.8108 36.6486 13 13 44.6061 42.5152 14 14 52.7941 37.8235 15 15 58.8485 36.7576 16 16 67.5143 42.8857 17 17 65.6286 31.5714 18 18 78.5714 38.1429 19 19 80.2286 49.4571 20 20 31.5294 46.4118 21 21 44.625 47.8125 22 22 38.4706 45.4412 23 23 50.4545 47.7273 24 24 52.4412 42.6471 25 25 61.0588 47.9118 26 26 60.5152 42.3636 27 27 73.3529 41.6176 28 28 71.8889 47.1944 29 29 86.0857 52.0857 30 30 33.6765 51.6176 31 31 37.4444 60.1667 32 32 45.4242 52.5152 33 33 60.8378 53.8378 34 34 56.1613 47.6452 35 35 68.3714 54.9714 36 36 65.9118 49.2941 37 37 79.4545 44.1818 38 38 85.7273 45.6364 39 39 80.0789 58.3684 40 40 38.8333 53.0556 41 41 32.6111 58.2222 42 42 42.7222 58.9722 43 43 53.0556 53.3333 44 44 47.8 63.8 45 45 61.0882 58.9412 46 46 73.2222 52.4722 47 47 73.2353 60.3529 48 48 78.2222 53.3333 49 49 87.8649 59.5135 50 50 29 55 51 51 37 66.0857 52 52 47.7812 56.5312 53 53 56.6216 65.1622 54 54 51.5938 65.0938 55 55 55 57.9091 56 56 67.5714 60.4286 57 57 69.0294 65.6471 58 58 77.1562 63.25 59 59 84.0541 60.8108 60 60 30.4167 64.5833 61 61 39.8438 70.6875 62 62 43.8286 63 63 63 51.0294 72.3529 64 64 57 70.8788 65 65 61.9 63.8 66 66 65.6857 72.7429 67 67 77 70 68 68 81.7714 68.1143 69 69 90.1081 67.6486 70 70 30.6765 75 71 71 45.1667 75.8611 72 72 45.4545 70.4242 73 73 52 79 74 74 57.5625 75.4688 75 75 61.6765 69.7647 76 76 67.875 78.5625 77 77 70.6944 69.5 78 78 77.1875 76.5 79 79 85.7838 77.8649 80 80 32.2857 70.2286 81 81 36.7297 75.3514 82 82 42.2778 79.6944 83 83 47.9706 86.1765 84 84 56.9394 80.7576 85 85 62.697 79.2424 86 86 68.1944 85.0278 87 87 72.3714 75.1143 88 88 87.5833 70.5278 89 89 86.7647 82.9706 90 90 36 81.2973 91 91 48.9355 81.7097 92 92 41.3784 85.5676 93 93 55.9444 85.9722 94 94 62.6 85.7143 95 95 73.8056 81.9444 96 96 74.1818 87.0909 97 97 83.4571 73.7429 98 98 81 87 99 99 80.4412 81.5
850	 0 0 36.3824 40.2353 1 1 43.0909 32.5455 2 2 47.6 37.0571 3 3 51.0882 31.9412 4 4 63.0278 38.25 5 5 57.9118 32.0588 6 6 69.5143 34.9714 7 7 72.7778 28.8056 8 8 72.6765 34.6765 9 9 84.4242 39.4242 10 10 34.6176 34.6471 11 11 33.4 42.7429 12 12 40.5143 36.5143 13 13 43.8824 42.1176 14 14 52.9375 37.9062 15 15 58.0541 37.5405 16 16 68.4211 43.1053 17 17 65.2432 31.5676 18 18 78.8889 37.6111 19 19 79.7222 50.5278 20 20 31.3056 46.8056 21 21 44.4412 47.9412 22 22 38.6389 46.6111 23 23 50.3939 47.5758 24 24 50.5882 42.8235 25 25 61.0312 47.5 26 26 61.4167 42.1667 27 27 73.7778 40.8056 28 28 71.6286 48.9143 29 29 86.2222 52.5 30 30 33.3871 51.9677 31 31 37.1111 60.5556 32 32 45.8182 52.7273 33 33 60.3714 53.8286 34 34 56.5 48.2647 35 35 67.0811 54.8378 36 36 65.9429 48.8571 37 37 79.7105 44.8158 38 38 85.3143 45.7143 39 39 81.8108 57.0541 40 40 38.7941 52.9118 41 41 32.9412 57.9118 42 42 42.5455 57.9697 43 43 53.3784 52.9189 44 44 47.1176 64.0588 45 45 61.1765 59.1471 46 46 73.4737 52.8421 47 47 73.0909 60.5152 48 48 77 52.8857 49 49 87.7714 59.5429 50 50 28.9688 56.1562 51 51 37.2812 66.7188 52 52 47.9677 56.9032 53 53 56.6364 64.303 54 54 51.7647 65.0882 55 55 54 58.375 56 56 67.7097 60.2581 57 57 69.4516 65.7419 58 58 77.0909 63.2121 59 59 84.0606 63.3939 60 60 30.6842 64.6579 61 61 40.2121 70.8485 62 62 42.4865 63.1892 63 63 51.0606 72.0909 64 64 56.6486 70.7297 65 65 62.2121 63.8485 66 66 64.8919 72.7838 67 67 76.6471 70.2353 68 68 81.3158 67.6842 69 69 90.0294 66.8824 70 70 30.6471 75.3824 71 71 44.1579 76 72 72 45.5714 70.5714 73 73 52.2 78.8571 74 74 57.2 75.4667 75 75 62 68.9412 76 76 68.0606 78.7273 77 77 70.8108 69.7027 78 78 77.0303 76.6061 79 79 85.1389 77.3333 80 80 31.9429 70.1143 81 81 36.3333 75.25 82 82 42.1818 80.4848 83 83 47.6774 86 84 84 57.5946 81.2432 85 85 63.0857 79.7143 86 86 68.303 85.1515 87 87 71.7419 74.9677 88 88 87.3333 70.9091 89 89 86.6286 82.5714 90 90 36 81.3714 91 91 48.3333 81.0303 92 92 41.5758 85.697 93 93 55.2 85.9429 94 94 62.5455 85.8788 95 95 73.7429 81.9143 96 96 74.0882 87.0588 97 97 83.5 73.4706 98 98 80.9118 87.0588 99 99 80.4167 81.5278
